laptop_title,asin,id,Performance,Build quality,Battery life,Display,Gaming,Graphics,Sound,Fans,Cooling system,Weight,Price
"DELL XPS 15 9570 15.6"" 4K UHD TOUCHSCREEN LAPTOP: CORE I7-8750H, 32GB RAM, 1TB SSD, NVIDIA GTX 1050TI, BACKLIT KEYBOARD, FINGERPRINT READER, WINDOWS 10",b07fzfgb5v,491,-0.2348353,-0.6383117,-0.1853535,-0.0994807,0.2631057,0.996632,-0.923192,0.867874,0,0.775188,-0.0519068
"GIGABYTE G5 MD - 15.6"" FHD IPS ANTI-GLARE 144HZ, INTEL CORE I5, NVIDIA GEFORCE RTX 3050 TI, GPU 4GB GDDR6, 16GB MEMORY, 512GB SSD, WIN10 HOME, GAMING LAPTOP (G5 MD-51US123SH)",b093z23fbk,492,-0.0039302,0.0124465,-0.9830065,0,0.4777697,0.97604,-0.924189,-0.916481,-0.877322,0.968027,0.1800657
"ALIENWARE M15 R3 GAMING LAPTOP: CORE I7-10750H, NVIDIA RTX 2070 SUPER, 15.6"" FULL HD 300HZ DISPLAY, 16GB RAM, 512GB SSD",b08nq17jyj,493,-0.0259038,-0.943165,-0.7146375,0.099097,-0.2644503,0.950415,0,0.950508,-0.3409417,0,0
"ASUS VIVOBOOK PRO 17 17.3??? THIN AND PORTABLE FHD LAPTOP, 7TH GEN INTEL CORE I7-7500U PROCESSOR, NVIDIA GEFORCE 940MX GRAPHICS, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, USB-C, BACKLIT KBD, WINDOWS 10",b075vtd2w7,494,0.1795006,0.1310902,-0.2148413,0.3227782,-0.895677,0.1993755,0.502332,0,0,0.923918,-0.396432
"ACER NITRO 5 GAMING LAPTOP 2023 NEWEST, 15.6"" QHD 165HZ DISPLAY, AMD RYZEN 7 6800H PROCESSOR, NVIDIA GEFORCE RTX 3070 TI GRAPHICS, 16GB DDR5 RAM, 1TB SSD, BACKLIT KEYBOARD, WINDOWS 11 HOME",b07kgc7dyp,495,0.0125971,-0.1801934,-0.3326399,-0.2565574,0.2758341,0.1964671,-0.2560517,0.573536,0.0252476,-0.4273263,0.2733019
"HP ENVY 17T FULL HD 17.3"" LAPTOP - 8TH GEN INTEL CORE I7-8550U PROCESSOR UP TO 4.0 GHZ, 32GB MEMORY, 2TB HARD DRIVE, 4GB NVIDIA GEFORCE MX150 GRAPHICS, DVD WRITER, WINDOWS 10",b07c6br5l7,496,0.9409995,-0.053172,0,0.779281,0,0,0,-0.952245,0,0.984317,0
HP CHROMEBOOK 14-X000 14-X015WM 14" LED CHROMEBOOK NVIDIA TEGRA K1 2.30 GHZ 16GB (CERTIFIED REFURBISHED),b00svg3iou,497,0.1214399,-0.3598468,-0.3149793,-0.4514565,-0.7695733,0,-0.905314,-0.465408,0,0.2529729,0.2203243
ACER NITRO HIGH PERFORMANCE 15.6" FHD GAMING LAPTOP PC | INTEL CORE I5-7300HQ QUAD-CORE | NVIDIA GEFORCE GTX 1050 | 8GB RAM | 1TB HDD | WINDOWS 10 | WINDOWS MIXED REALITY ULTRA READY,b0788jtzfm,498,0.3679562,0.0921218,-0.1040659,0.2539099,0.472605,0.3030162,0.3316667,0.2396058,-0.140207,-0.89511,0.5698689
"HP ENVY - 17T (WINDOWS 10, 6TH GEN. INTEL I7-6700HQ QUAD CORE, 1TB + 256GB SSD, 16GB RAM, 4GB NVIDIA GTX 950M, IPS FULL HD, AC BLUETOOTH, BACKLIT KEYBOARD) NON-TOUCH LAPTOP NOTEBOOK PC COMPUTER N100",b0163kn5ac,499,0.7747056,0.7352911,0.159474,0.8893759,0.687464,0.1916583,0.6001564,0.730257,0.6430375,0.5256444,0.7141473
"ASUS ROG Zephyrus S17 Gaming Laptop, 17.3? 300Hz FHD Display, NVIDIA GeForce RTX 2070 SUPER, Intel Core i7-10750H, 16GB DDR4, 1TB SSD, Per-Key RGB Keyboard, Thunderbolt 3, Win10 Pro, GX701LWS-XS76",b08d8rfrsl,500,0.4688979,0.913916,0.4588667,0.8544398,0.6572817,0.5273034,0,0.2876937,0.918082,0.578922,0.868238
"ASUS ZenBook Pro 15 Laptop, 15.6? UHD 4K Touch, Intel Core i9-8950HK, NVIDIA GeForce GTX 1050 Ti, 16GB DDR4 RAM, 512GB PCIe SSD, Backlit KB, Windows 10 Pro, UX580GE-XB74T",b07cxw742m,501,0.2259629,-0.8636217,-0.903636,0.0435724,0.8958105,0,-0.4210823,-0.979419,0.4205306,-0.8041102,0.618692
"HP PAVILION 16.1"" FHD 144HZ GAMING LAPTOP, INTEL 6-CORE I7-10750H, 16GB DDR4, 512GB SSD + 32GB INTEL OPTANE, NVIDIA GTX 1650TI, B&O AUDIO, WEBCAM, BLUETOOTH, BACKLIT KEYBOARD, WINDOWS 10, ABYS BUNDLE",b08s72ssb6,502,0.993887,0,0,0,0.926648,0,0,0,0,0,0
"OMEN GEFORCE RTX STUDIO 2019 15-INCH LAPTOP, 9TH GEN INTEL CORE I7-9750H, NVIDIA GEFORCE RTX 2060 (6 GB) W/HDR 400 TRUE BLACK, 32 GB RAM, 1 TB SSD, WINDOWS 10 PRO (15-DH0015NR, SHADOW BLACK)",b07wyzczzn,503,0.3472002,0.6530926,0.2217262,0.7035333,0.5647927,0.947555,0.9589736,0.6629459,-0.159391,0.5062891,0.4444963
"MSI GT75 TITAN 4K-247 17.3"" GAMING LAPTOP, 4K G-SYNC DISPLAY, INTEL CORE I9-9980HK, NVIDIA GEFORCE RTX2080, 64GB, 1TB NVME SSD + 1TB HDD, THUNDERBOLT 3",b07q34x8xl,504,0.0678993,0.1105395,-0.863678,0,0.2021568,0.1828465,0.091266,0,0.16568,-0.698673,-0.7852745
"ASUS Gaming Laptop, 17.3? Full HD Wideview Display, Intel Core i7-7700HQ Processor, NVIDIA GTX 1050 Ti 4GB, 8GB DDR4 RAM, 1TB HDD, Backlit kbd, USB 3.1 Type C, Windows 10 Home, FX73VE-WH71",b076qgspy8,505,0.0722007,0.405684,-0.9142929,0.3196143,0.2341281,0.4247334,0.9537797,0.2809366,0.486142,0.3017371,0.2210424
"LENOVO IDEAPAD L340 GAMING LAPTOP, 15.6-INCH FHD (1920 X 1080) IPS DISPLAY, INTEL CORE I7-9750H PROCESSOR, 8GB DDR4 RAM, 1TB HDD, 256GB NVME SSD, NVIDIA GEFORCE GTX 1050, WINDOWS 10, 81LK000EUS, BLACK",b07r6xpykb,506,0.6297277,0.1551898,0.344827,0.1861819,0.5308482,0.2847225,0.9241275,0.880146,0.1259415,0.9152065,0.5956914
"OMEN BY HP 2019 17-INCH GAMING LAPTOP, INTEL I7-9750H PROCESSOR, NVIDIA RTX 2070 8 GB, 16 GB RAM, 256 GB SSD & 1 TB HDD, VR READY, WINDOWS 10 HOME (17-CB0040NR, BLACK)",b07t7r73g7,507,0.2227291,0.028206,-0.465334,-0.1068054,0.2081497,0.0244295,-0.4032058,0.4060223,0.5444058,0.142183,0.432112
"ASUS 2022 NEWEST TUF DASH GAMING LAPTOP, 15.6"" FULL HD 144HZ DISPLAY, INTEL CORE I7-11370H PROCESSOR, NVIDIA GEFORCE RTX 3060, 24GB RAM, 512GB PCIE NVME SSD, RGB BACKLIT KEYBOARD, WINDOWS 11 HOME",b097cn2wsm,508,0.9933993,0,-0.910445,0,0.9761885,0.877737,0.997567,0.933189,0.983713,0.977064,0.987923
LENOVO IDEAPAD GAMING 3 15.6" GAMING LAPTOP 120HZ RYZEN 5-4600H 8GB RAM 256GB SSD GTX 1650 4GB - AMD RYZEN 5-4600H HEXA-CORE - NVIDIA GEFORCE GTX 1650 4GB GDDR6-120 HZ REFRESH RATE - IN-PLANE S,b08xjxjsbf,509,0.6147367,-0.024326,-0.10111,0.0036425,0.4753115,0,-0.0042705,0,0.973796,0.987517,0.33886
"RAZER BLADE STEALTH 13 ULTRABOOK GAMING LAPTOP: INTEL CORE I7-1165G7 4 CORE, NVIDIA GEFORCE GTX 1650 TI MAX-Q, 13.3"" 1080P 120HZ, 16GB RAM, 512GB SSD, CNC ALUMINUM, CHROMA RGB, THUNDERBOLT 4",b08jslm9k5,510,0.6481166,0.355331,0.986613,0.1792345,0.8451079,0.811703,0,0,0.802093,0.6685333,-0.2920235
"DELL G5587 G5 15 5587 LAPTOP: CORE I5-8300H PROCESSOR, 16GB RAM, NVIDIA GTX 1060, 256GB SSD+1TB HDD, 15.6"" FULL HD",b07grbn8gw,511,0.5668825,0.419363,0.8283738,-0.475618,0.6006671,0.953913,-0.990352,-0.731085,-0.770552,0.2768397,0.7665781
"ALIENWARE M17 GAMING LAPTOP, 17.3"", FHD, INTEL CORE I7-8750H, NVIDIA RTX 2060 6GB, 256GB SSD + 1TB STORAGE, 16GB RAM",b07skjrctw,512,0.5101304,0.3931533,-0.98722,-0.327023,0.991725,-0.7945,0,0.876751,-0.2957583,0.989498,0.569129
LENOVO Y50 FULL HD TOUCH GAMING LAPTOP / 15.6" 1920X1080 MULTI-TOUCH IPS DISPLAY / NVIDIA GTX 860M 2GB GRAPHICS / INTEL CORE I7-4700HQ / 8GB RAM / 1TB HDD + 8GB SSD / BLUETOOTH 4.0 / BACKLIT KEYBOARD / WINDOWS 8.1,b00xjb9670,513,0.700236,0.603591,0,0.520604,0,0.731365,0.629032,0,0,0.495791,0
"Acer Aspire V 15 Nitro Black Ed., 15.6? Full HD, Intel i7, NVIDIA GTX960M, 16GB DDR4, 256GB SSD, 1TB, Win 10, VN7-592G-77LB",b015xbkxlg,514,0.3454944,-0.3028148,-0.755743,0.3605287,0.966326,0.996706,0.921659,0,0,0.997172,0.8097775
"ASUS ROG Strix SCAR III (2019) Gaming Laptop, 15.6? 240Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 1TB PCIe Nvme SSD, Per-Key RGB KB, Windows 10, G531GW-DB76",b07qrgsfs7,515,0.1640154,0.2217738,-0.881091,-0.2888021,0.4676295,-0.8784794,0.2556723,-0.4530064,-0.2121704,0.973845,-0.6170808
LENOVO Y50 LAPTOP COMPUTER - 59421855 - BLACK - 4TH GENERATION INTEL CORE I7-4710HQ / 16GB RAM / 15.6" FHD 1920X1080 DISPLAY / NVIDIA GEFORCE 860M 4GB / 1TB HDD + 8GB SSD / DUAL BAND WIRELESS AC / WINDOWS 8.1,b00kd5dur2,516,-0.1024642,-0.3552644,-0.4361273,-0.611806,-0.03628,-0.4297153,0.958887,0,-0.918674,0.3971323,-0.3211743
"HP PAVILION DV6-7000 15.6"" 1080P ANTI-GLARE QUAD HYBRID SSD SERIES, 3RD GEN INTEL CORE I7 IVY BRIDGE GDDR5 NVIDIA GAMING LAPTOP WITH 16GB DDR3 RAM UPGRADE; DV6T",b0091yu6vy,517,0.9835817,0.9771335,0.972188,0.971161,0.970264,-0.985708,0,0.967331,0.969887,0.3766673,0
"ALIENWARE ALW18-2990SLV 18.4-INCH LAPTOP (2.4 GHZ INTEL CORE I7-4700MQ PROCESSOR, 16GB DIMM, 750GB HDD, DUAL NVIDIA GEFORCE GTX 765M, WINDOWS 7 HOME PREMIUM) [DISCONTINUED BY MANUFACTURER]",b00d6hbyd6,518,0.3207774,-0.1819537,-0.822653,0.1792465,0.843805,0.9950195,-0.790583,-0.682218,0,-0.1371297,-0.854365
Razer Blade Pro 17: Gaming Laptop - 120Hz Full HD IPS display - Intel Quad-Core i7-7700HQ - NVIDIA GeForce GTX 1060 ? DDR4 16GB RAM (2400MHz) - 256GB NVMe SSD + 2TB HDD - Windows 10 - CNC Aluminum,b0757z9xp6,519,0.1523045,0.1641209,0.451879,0.2042102,0.700137,-0.9449745,0.897809,0.8417885,0.217541,0.882574,-0.2256492
"ASUS ROG G752VY-DH78K 17-INCH GAMING LAPTOP, OVERCLOCKED CPU I7-6820HK, NVIDIA GEFORCE GTX 980M 8 GB VRAM, 64 GB DDR4, 1 TB, 512 GB NVME SSD",b01578zley,520,0.1937804,0.0516705,-0.7149925,-0.0425079,0.6410709,0.962981,-0.833931,0,0.616404,0.011644,0.029275
ALIENWARE 13 ANW13-8636SLV - 13.3" TOUCHSCREEN GAMING LAPTOP - INTEL CORE I7 BROADWELL / 16GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 860M / WINDOWS 8.1 / WI-FI / WEBCAM [DISCONTINUED BY MANUFACTURER],b00sijg8pq,521,0.3409897,0.7317633,0.1514961,0.6738443,0.7843085,0.8770672,0.792168,0.6033189,0.9026984,0.7263059,0.3411095
"ASUS 2021 NEWEST TUF DASH 15.6"" GAMING LAPTOP, 240HZ FHD, INTEL CORE I7-11370H, NVIDIA RTX 3070, 24GB DDR4 RAM, 1TB NVME SSD, THUNDERBOLT 4, WIFI 6, VR READY, HDMI, WIN10, GHOST MANTA ACCESSORIES",b093fk3b47,522,0,0,-0.888217,-0.925795,-0.819354,0,0,0,0,0,0
"MSI GS75 STEALTH-203 17.3"" RAZOR THIN BEZEL GAMING LAPTOP NVIDIA RTX 2070 8G MAX-Q, 144HZ 3MS, INTEL I7-8750H (6 CORES), 16GB, 256GB NVME SSD, TB3, PER KEY RGB, WIN10P, MATTE BLACK W/GOLD DIAMOND CUT",b07mqbhztp,523,0.2511947,-0.202118,0.2043345,0.281739,0.119835,0.026242,0.873187,0.955879,-0.292746,0.3663133,0.4630957
"OMEN BY HP 17-INCH GAMING LAPTOP, INTEL CORE I7-8750H PROCESSOR, NVIDIA GEFORCE GTX 1050 TI 4 GB, 12 GB RAM, 1 TB HARD DRIVE AND 128 GB SSD, WINDOWS 10 HOME (17-AN110NR, BLACK)",b07d99kfp7,524,0.5943342,0.5996564,0.0224405,0.5799993,0.4893308,0.757789,0.5852266,0.949151,0.990837,-0.0594699,0.5532735
"LENOVO LEGION 5 15.6"" FHD VR READY GAMING LAPTOP, IPS, I7-10750H, USB-C, HDMI, WIFI 6, WEBCAM, BACKLIT KEYBOARD, BLUETOOTH, NVIDIA GEFORCE GTX 1660 TI, WIN 10, BLACK (32GB RAM | 1TB PCIE SSD)",b08g1thvsc,525,0.1725225,-0.69234,-0.637902,0.033323,0.425493,0,0,0,0,0,0.1847195
"LENOVO LEGION Y740 GAMING LAPTOP, 17.3"" FULL HD IPS 144HZ SCREEN, INTEL CORE I7-9750H PROCESSOR, NVIDIA GEFORCE GTX 1660 TI, 16GB RAM, 256GB SSD + 1TB HDD, RGB BACKLIT KEYBOARD, WINDOWS 10 HOME, BLACK",b089s9fmlh,526,-0.7997535,-0.702117,-0.654355,-0.688259,-0.553592,0,0,0,0,0,-0.640592
"ASUS TUF GAMING LAPTOP 15.6"" CORE I5-9300H NVIDIA GTX1650, 8GB RAM, 512GB SSD",b0811zsclq,527,0.1925741,0.1434959,0.883927,0.269927,-0.1234015,0.135583,0,-0.378192,0,0.227285,0.1750411
"2019 HP PAVILION NEWEST FLAGSHIP GAMING LAPTOP (INTEL CORE I5-8300H 2.3GHZ UP TO 4.0GHZ TURBO, 16GB RAM, 1TB HDD, NVIDIA GTX 1050TI 4GB, 802.11AC, BLUETOOTH, HDMI, WINDOWS 10)",b07tgsqsty,528,-0.0521635,-0.372023,0.1005565,-0.9714095,0.2588112,0.978788,0.932463,0,0.285616,0.4316487,0.004605
"LENOVO THINKPAD X1 EXTREME 2ND GEN 15.6"" UHD 4K OLED (3840X2160) HDR 500 DISPLAY - INTEL CORE I7-9750H PROCESSOR, 16GB RAM, 1TB PCIE-NVME SSD, NVIDIA GTX 1650 4GB, WINDOWS 10 PRO 64-BIT",b07ylbfztt,529,0.890411,0.946126,-0.158452,0.951175,0.863597,0,0,0.651126,0.871809,0.874837,0
"CUK ROG STRIX 16"" GAMING NOTEBOOK (NVIDIA GEFORCE RTX 4090, INTEL CORE I9-13980HX 24-CORE PROCESSOR, 64GB RAM, 2TB NVME SSD, WINDOWS 11 PRO) GAMER LAPTOP COMPUTER",b09y24qssq,530,0,0,0,0,0.996843,0,0,0,0,0,0
ASUS 2021 FLAGSHIP ROG STRIX G15 15 GAMING LAPTOP 15.6" FHD 144HZ DISPLAY INTEL HEXA-CORE I7-10750H 16GB DDR4 512GB SSD NVIDIA GTX 1650 TI 4GB BACKLIT KEYBOARD USB-C WIN 10 + HDMI CABLE,b08zj6g1g6,531,0.593971,0.6833625,0,0.9763373,0.967899,0,0,0,0,-0.991087,0.993012
"ROG Strix SCAR II Gaming Laptop, 17.3? 144Hz 3ms IPS Type, Intel Core i7-8750H Processor, NVIDIA GeForce GTX 1060 6GB GDDR5, 16GB DDR4, 256GB PCIe SSD + 1TB HDD, RGB, Windows 10 Home - GL704GM-DH74",b07gwx25cv,532,0.525306,0.180903,-0.1621343,0.0962432,0.5285899,-0.0666245,0.893608,-0.0841532,0.2123712,-0.2839302,0.4311831
"ACER ASPIRE E5-572G-72M5 15.6-INCH LAPTOP, INTEL CORE I7 4712MQ, 8GB MEMORY 1TB HDD, NVIDIA GEFORCE 940M (FREE WINDOWS 10 UPGRADE)",b013eiqqw0,533,0.991574,0.985065,0.981465,0.984577,0.984614,0.983375,0,0,0,0.985653,0.968212
"MSI CYBORG 15.6"" GAMING LAPTOP 2023 NEWEST, 13TH GEN INTEL CORE I7-13620H PROCESSOR, NVIDIA GEFORCE RTX 4050 GRAPHICS, 16GB DDR5 RAM, 512GB SSD, WI-FI6, BACKLIT KEYBOARD, WINDOWS 11 HOME",b0916gr3z5,534,0.1576822,-0.18227,-0.491802,0.074325,0.332021,0.0438365,0.995292,0.06776,0.0102265,-0.951222,0.2898496
"HP ENVY - 17T (WINDOWS 7 PRO, INTEL I7-5500U, 1TB + 256GB SSD, 16GB RAM, BLURAY WRITER, 4GB NVIDIA GTX 950M, IPS FULL HD, AC BLUETOOTH, BACKLIT KEYBOARD) LAPTOP NOTEBOOK COMPUTER PC NON-TOUCH N000",b013sfugys,535,0.9466466,0.984183,0,0.984927,0,0,0,0,0,0.986335,0
"CUK ASUS ZENBOOK PRO DUO 15 CREATOR LAPTOP WITH SCREENPAD PLUS (INTEL I9-10980HK, 32GB RAM, 4TB NVME SSD, NVIDIA GEFORCE RTX 3070, 15.6"" 4K UHD GLOSSY, WINDOWS 10 PRO) BUSINESS NOTEBOOK",b08kshsx81,536,0.9138775,-0.968099,0,-0.98771,0,0,-0.9878753,0,0,0,-0.964323
"RAZER BLADE PRO 17 GAMING LAPTOP 2021: INTEL CORE I7-11800H 8-CORE, NVIDIA GEFORCE RTX 3080, 17.3"" FHD 360HZ, 32GB RAM, 1TB SSD - CHROMA RGB - THUNDERBOLT 3 - SD CARD READER",b0997d2164,537,0.9843523,-0.003591,-0.797539,0.962647,0.981207,0,0.969164,-0.997462,-0.026748,0,0.8629805
"RAZER BLADE STEALTH 13 ULTRABOOK GAMING LAPTOP: INTEL CORE I7-1065G7 4 CORE, NVIDIA GEFORCE GTX 1650 MAX-Q, 13.3"" UHD 4K 60HZ, 16GB RAM, 512GB SSD, CNC ALUMINUM, CHROMA RGB, THUNDERBOLT 3, BLACK",b07x4blrky,538,0.3897123,0.5501007,0.0249925,0.934229,0.379858,0.9362795,-0.786817,0,0,0.98065,-0.802981
ASUS FZ50VW-NS51 GAMING LAPTOP 6TH GENERATION INTEL CORE I5 6300HQ (2.30 GHZ) 8 GB DDR4 MEMORY 1 TB HDD 128 GB SSD NVIDIA GEFORCE GTX 960M 2 GB GDDR5 15.6'' WINDOWS 10 HOME 64-BIT,b01g1elf7k,539,0.1944945,-0.0221585,0.673303,-0.8257205,-0.089153,-0.0252675,0,0,0,0.862297,0.0979205
"CYBERPOWERPC TRACER II VR TVR15400 15.6"" GAMING NOTEBOOK (INTEL I7-7700HQ 2.8GHZ, 16GB DDR4, NVIDIA GEFORCE GTX 1060 6GB, 250GB SSD, WIFI+BT & WIN10 HOME) BLACK - VR READY",b074f18hks,540,0.9634887,0.0385145,0,0.8450523,0.804425,0.958603,-0.962429,0,0.975273,-0.937451,0.596205
"ACER ASPIRE V 15, 15.6 FULL HD, INTEL CORE I5, NVIDIA GTX 950M, 8GB DDR4, 256GB SSD, WINDOWS 10 HOME, V5-591G-55PV",b01er4ajpu,541,0.2775106,0.6400925,0.9481255,0.5840892,0.841993,0.916263,-0.0240155,0.943401,0.950866,0.92426,0.6319178
"LG GRAM (2022) 17Z90Q ULTRA LIGHTWEIGHT LAPTOP, 17"" (2560 X 1600) IPS DISPLAY, INTEL I7 1260P CPU, NVIDIA RTX2050 GPU, 16GB RAM, 1TB NVME SSD, FHD WEBCAM, WIFI 6E, THUNDERBOLT 4, WINDOWS 11, BLACK",b0b7zsrfsr,542,0.0582339,0.1832585,0.4304191,0.4517675,0.675007,-0.552822,0.110153,-0.1093213,0,0.629037,0.3708807
"MAINGEAR VECTOR PRO (2021) 17.3 INCH RTX 3070 GAMING LAPTOP, INTEL CORE I7 11800H PROCESSOR, NVIDIA GEFORCE RTX 3070 8GB GPU, 17.3 INCH 165HZ QHD DISPLAY, 32GB DDR4 RAM, 1TB NVME SSD, WINDOWS 10 PRO",b09cpd8x6f,543,0.0330549,0.1640363,-0.3826677,-0.2630543,0.2503325,-0.1222452,0.2189575,-0.2701996,-0.2708113,0.3054958,-0.1078147
"ASUS ROG ZEPHYRUS M15 15.6"" 4K ULTRA HD (3840 X 2160) GAMING LAPTOP, INTEL CORE I7-10750H, 16GB MEMORY, 1TB SSD, NVIDIA GEFORCE RTX 2060, WINDOWS 10, PRISM BLACK",b08lvdj2sy,544,0.145674,0.1037645,0.581817,0.2167235,-0.0996793,0,-0.0023115,-0.757717,-0.733104,0.3080437,-0.116122
"MSI GS75 STEALTH-248 17.3"" GAMING LAPTOP, 144HZ DISPLAY, THIN BEZEL, INTEL CORE I7-9750H, NVIDIA GEFORCE RTX2070, 32GB, 512GB NVME SSD, THUNDERBOLT 3",b07qknz2xy,545,0.2670739,-0.2390061,-0.3316773,0.6282617,0.1661678,0.2249994,-0.3005103,-0.979197,-0.9191283,-0.1414168,-0.0163321
HP ENVY 17T-J000 QUAD EDITION 17" I7-4700MQ 2.4GHZ 8GB 1TB HDD NVIDIA 2GB 740M FULLHD BLU-RAY W8,b00dvowyfg,546,0.695499,-0.12398,0.59976,0.739638,0.615003,0,0.658972,0.699823,0,0,0.718497
"OMEN BY HP 2019 15-INCH GAMING LAPTOP, 9TH GEN INTEL I7-9750H, NVIDIA GEFORCE RTX 2060 (6 GB), 16 GB RAM, 512 GB SOLID-STATE DRIVE, VR READY, WINDOWS 10 HOME (15-DC1050NR, SHADOW BLACK)",b07vd4xbjf,547,-0.2167496,-0.2616417,-0.9105765,-0.8430446,-0.745205,0.0843655,0,-0.983168,-0.2482273,-0.870355,0.1939223
"MSI GL63 9SEK-612 15.6"" GAMING LAPTOP, 144HZ DISPLAY, INTEL CORE I7-9750H, NVIDIA GEFORCE RTX2060, 16GB, 256GB NVME SSD + 1TB HDD",b07rmlhvys,548,0.386409,-0.1764296,-0.5219969,0.0594371,0.1937995,0.660613,-0.0120253,-0.844835,-0.138032,-0.1682646,0.5940214
"DELL INSPIRON 15 7577 LAPTOP: CORE I5-7300HQ, 256GB SSD, NVIDIA GTX 1060 6GB, 8GB RAM, 15.6INCH FULL HD DISPLAY",b077h3889j,549,0.2680602,0.3921931,0.3532505,0.0325996,0.5212956,0.079488,0.71677,-0.3143753,0.425667,0.2264871,0.4817524
"ALIENWARE M15 GAMING LAPTOP, 9TH GEN INTEL CORE I7-9750H, 15. 6"" FHD 1920X1080 144HZ IPS, 16GB DDR4, 2666MHZ, 512GB SSD, NVIDIA GEFORCE GTX 1660 6GB GDDR6",b07tygn4xb,550,0.6312869,0.3852653,-0.1817908,0.5534185,0.3297647,0.3973305,0.625565,0.408406,0.741895,0.400333,0.4185709
"ALIENWARE M15 R7 GAMING LAPTOP - 15.6-INCH QHD 240HZ 2MS DISPLAY, INTEL CORE I7-12700H, 16GB RAM, 512GB SSD, NVIDIA GEFORCE RTX 3060 6GB GDDR6, BLUETOOTH, HDMI, WI-FI 6, USB-C, WINDOWS 11 HOME - BLACK",b09tl6vl3k,551,0.9144697,0.836025,0.870302,0.809399,0.2518443,0.8939055,0.880742,0.968445,0.946884,0.775084,-0.110476
"HP ENVY 17T CG HOME AND BUSINESS LAPTOP (INTEL I7-1165G7 4-CORE, 32GB RAM, 128GB M.2 SATA SSD + 1TB HDD, NVIDIA MX450, 17.3"" TOUCH FULL HD (1920X1080), FINGERPRINT, WIFI, WIN 11 HOME) WITH HUB",b08tv3tnz3,552,0.997898,0,0,0,0,0,0,0,0,0,0
"LENOVO LEGION Y540 LAPTOP: CORE I7-9750H, 17.3"" FULL HD 144HZ DISPLAY, 1TB SOLID STATE DRIVE, 16GB RAM, NVIDIA GTX 1660 TI JAWFOAL",b08121wbg1,553,0.99661,0,0,0,0.994133,0.998322,0,0,0,0,0
"DELL G5 15 5590 15.6 INCH FHD GAMING LAPTOPS (BLACK) INTEL CORE I5-8300H 8TH GEN, 8GB RAM, 128GB SSD + 1TB HDD, NVIDIA GEFORCE GTX 1050TI 4GB GDDR5 (G5590-5547BLK-PUS)",b07rgj4prj,554,-0.0044114,0.3770213,0.9794925,-0.3361243,0.338868,0,-0.983712,-0.759373,-0.3971203,0.9796123,-0.1797932
"ROG Zephyrus M Thin and Portable Gaming Laptop, 15.6? 240Hz FHD IPS, NVIDIA GeForce GTX 1660 Ti, Intel Core i7-9750H, 16GB DDR4 RAM, 512B PCIe SSD, Per-key RGB, Windows 10 Pro, GU502GU-XH74-BL, Blue",b07yz24wjb,555,0.6121474,0.8496143,0.795473,0.582719,0.8921723,0,0.0618015,0.4185482,0.3485043,0.903637,0.3784587
"2022 NEWEST MSI GF63 GAMING LAPTOP, 15.6"" FULL HD DISPLAY, INTEL CORE I5-10500H PROCESSOR, 32GB RAM, 1TB SSD + 1TB HDD, NVIDIA GEFORCE GTX 1650 GRAPHICS, BACKLIT KEYBOARD, WI-FI 6, WINDOWS 11 HOME",b09kw99g3b,556,0.3293893,0.7346955,-0.984766,0.686716,-0.943828,0,0,-0.90912,-0.783713,-0.515578,0.2136263
HP 2020 FLAGSHIP PAVILION 15.6 INCH TOUCHSCREEN LAPTOP 10TH GEN INTEL CORE I7-1065G7 32GB RAM 1TB SSD + 2TB HDD NVIDIA GEFORCE MX250 4GB B&O USB-C BACKLIT KB WIN10 + HDMI CABLE,b088t3mr46,557,0.88349,0,-0.910705,0,0,0,0,0,0,0.988287,0
"DELL INSPIRON 15 5000-15 INCH FHD, INTEL CORE I7, 8GB MEMORY, 512GB SOLID STATE DRIVE, NVIDIA GEFORCE MX330 2GB GDDR5, WINDOWS 10 HOME (LATEST MODEL) - SILVER",b08bcrrqgp,558,0.507521,-0.3203477,0,-0.4908375,-0.0564235,-0.056259,-0.0576975,0.879308,0.88057,-0.0494635,0.902157
"ASUS ROG Strix Scar 15 (2021) Gaming Laptop, 15.6? 165Hz IPS QHD, NVIDIA GeForce RTX 3070, AMD Ryzen 9 5900HX, 32GB DDR4, 1TB SSD, Opti-Mechanical Per-Key RGB Keyboard, Windows 10 Pro, G533QR-XS98Q",b08sjtj9m1,559,0,0,0,0,0.986215,0,0,0,0,0,0
"ASUS TUF FX505DT 15.6-INCH FHD GAMING LAPTOP, AMD QUAD CORE RYZEN 5 3550H, NVIDIA GEFORCE GTX 1650 4GB GRAPHICS, 8GB DDR4 RAM, 256GB SOLID STATE DRIVE, RGB BACKLIT KEYBOARD, WINDOWS 10 HOME, BLACK",b08krmgbc2,560,0.7963211,0.969303,0,0.6565578,0.9197418,0.3561353,0.997146,0,0,0.385411,0.7072854
